id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at,price_per_m2
357,329429745,ЮВАО,https://www.cian.ru/rent/flat/329429745/?context=4.TZzbK1DpAl0.Qa-5AEiIU-ZDGQJdiCqd86cM7Fvu6o2jLp8uaOPV_PCNFJoL5DYQteg8n7jnJUNX04Co6UTI-wSvpA&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/8,45000,21.0,16,25,,"1/8 Студия, 21 м², 16/25 этаж Только на Циан Новохохловская 15 минут пешком Москва , ЮВАО , р-н Текстильщики , м. Новохохловская , 1-й Грайвороновский проезд , 13к4 45 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 45 000 ₽ Предлагаем в аренду студию площадью 21 кв. м, расположенную на 16 этаже нового 25-этажного дома. Дом построен в 2023 году и находится по адресу: 1-й Грайвороновский проезд, 13к4. Ближайшее метро — Новохохловская, 15 минут пешком. В квартире сделан косметический ремонт. Высокие потолки 2.6 метра создают ощущение пространства. В студии есть все необходимое для комфортного проживания: холодильник, варочная панель, микроволновая печь, стиральная машина и телевизор. Окна выходят во двор. Санузел совмещенный. Дом оснащен пассажирскими и грузовыми лифтами. Территория вокруг дома благоустроена, есть парковка. Условия аренды: договор заключается напрямую с собственником, без комиссий. Залоговая сумма равна арендной плате за один месяц. Ежемесячно дополнительно к арендой плате оплачиваются расходы воды и электричества по счётчикам. С агентами не работаем. ----- Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону Собственник ID 63984637 +7 985 527-59-... Написать неделю назад 27 апр, 13:59",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2142.8571428571427
358,328545633,ЮВАО,https://www.cian.ru/rent/flat/328545633/?context=4.gs3c16gT-E8.c9YmgQMzEQ4M9WVBeEHSZzhhGHhvW7UThW1WplZlVX-VSlaBB-hQB67JuAokoCtDZirQ_YeVuQkjsQ&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/15,55000,26.0,6,25,,"1/15 Студия, 26 м², 6/25 этаж Только на Циан Нижегородская 11 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Рязанский проспект , 2/2к1 55 000 ₽/мес. От года, комм. платежи включены (счётчики включены), комиссия 50%, залог 55 000 ₽ Уютная светлая студия в новом ЖК Аквилон Beside. Отличная транспортная доступность, качественный современный ЖК, развитая инфраструктура (много кафе, магазинов, ресторанов на любой вкус). Все абсолютно новое. Комфортно для одного арендатора. Агентство недвижимости SPENСER ESTATE Суперагент +7 985 053-22-... неделю назад 27 апр, 11:10",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2115.3846153846152
359,314611923,ЮВАО,https://www.cian.ru/rent/flat/314611923/?context=4.cR8zAqbwZ4I.smqbxAjlaA82BFmpLKlBGb9NYwNXhYLFcTViHU44sfDO0cQYblSWtSPiBwwcSz_VrG25qqX62EEChA&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/19,65000,23.0,4,32,,"1/19 Студия, 23 м², 4/32 этаж Проверено в Росреестре Нижегородская 8 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Газгольдерная улица , 10 65 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 70 000 ₽ Предлагается в аренду стильная студия с дизайнерским ремонтом из качественных материалов в новом монолитном доме 2023 года постройки с закрытой территорией и видеонаблюдением, в 8 минутах ходьбы от метро Нижегородская. Развитая инфраструктура, в шаговой доступности торговый и строительный центры, кафе, рестораны, шопинг, детские сады и школы, спортивные секции, салоны красоты, пункты выдачи заказов, аптеки и многое другое. Дом оборудован двумя пассажирскими и одним грузовым лифтами, на которых можно попасть в подземный паркинг, где при желании можно арендовать машиноместо. На территории дома также есть бесплатная парковка. Студия сдается на длительный срок, от года. В качестве потенциальных жильцов, максимум 2 человека, мы рады видеть культурных и аккуратных людей без вредных привычек, с постоянной российской регистрацией, проживание с животными не допускается. Договор аренды заключается непосредственно с собственником. Квартира площадью 23 кв. м расположена на 4 этаже 32-этажного здания. Высокие потолки в 2,7 метра создают ощущение простора. Окна выходят на улицу, обеспечивая хорошее естественное освещение. На небольшой территории удалось разместить спальню, полноценную кухонную и рабочую зоны. В квартире есть всё необходимое для комфортной жизни, кровать с ортопедическим матрасом и ящиком для белья, посудомоечная и стиральная машины, холодильник, микроволновая печь, духовой шкаф, варочная панель индукция, набор посуды(сковородки, кастрюли, тарелки, чашки, ложки, вилки, ножи и.д.), тостер, электрочайник, утюг и много других мелочей. В санузле установлены: душевая кабина, полотенцесушитель, теплый пол и т.д. В коридоре расположен домофон, кондиционер, который точно вас не продует, также имеется большая зона хранения. В спальной зоне установлен телевизор с более чем 200 тв каналами, домашний интернет, wi-fi. Приглашаем вас лично оценить предлагаемую квартиру. Звоните и записывайтесь на просмотр в удобное для вас время, вся информация только по телефону. Риелтор ID 104363141 Документы проверены +7 986 323-70-... Написать 3 часа назад сегодня, 11:43",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2826.086956521739
360,327246474,ЮВАО,https://www.cian.ru/rent/flat/327246474/?context=4.yfLK_U3Yokc.OlsXGGF3CzsQMgAnOtc64zJvRzZscNkOPEE2IzHw-DwQNz9x10TVLqDHZom21bW_1EaDgJ66m453cg&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/11,39000,16.0,5,10,,"1/11 Студия, 16 м², 5/10 этаж Авиамоторная 19 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Авиамоторная , Подъемная улица , 14С37 39 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 48 000 ₽ Код объекта: 2056548. Семь причин снять эту студию: 1) Вы снимаете не просто метры, а получаете доступ к целой экосистеме. Больше не нужно тратить время и деньги на фитнес-клуб и коворкинг. На первых этажах ЖК к вашим услугам спортзал, бильярд, аэрохоккей, кафе и коворкинг, где можно расслабиться и пообщаться после рабочего дня. Вы освобождаете время на логистику и можете инвестировать его в себя. 2) Удивительная локация: три старообрядческих монастыря, прогулки по территории которых — это ментальная перезагрузка. 1 минута пешком от подъезда —и вы получаете атмосферу, за которой люди уезжают за город. 3) Студия оборудована всем необходимым, включая кондиционер и посудомоечную машину. Отдельно отмечу большой крепкий диван. 4) Комфортно не только вам, но и вашему транспорту. На первом этаже —помещение для хранения велосипедов, самокатов. Собственная автомобильная парковка под шлагбаумом. Охрана 24/7. 5) Объект куплен как инвестиция для сдачи в аренду на долгий срок. Можете быть уверены — никаких неожиданных выселений. 6) Живописные локации рядом сочетаются с доступом к ресурсам большого города. 2 минуты пешком до ТЦ ""Город"". Бутики, рестораны, пункты выдачи заказов, все к вашим услугам. 7) Экологичное окружение. Архетип жителя ЖК — это молодые амбициозные люди, работающие в IT-сфере. Драйвовая атмосфера людей, уважающих личные границы и нацеленных на успех. Залог можем разбить на 3 месяца. Агентство недвижимости Владис Документы проверены +7 915 207-99-... Написать вчера вчера, 20:02",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2437.5
361,329533620,ЮВАО,https://www.cian.ru/rent/flat/329533620/?context=4.NC8PrRC-iK0.BIHb_ZeTlHEJuN_em0b_s6kgnlZFgX5-cf6wM1LmBBw2sEQIYOIbCbexVhN_IdBwHTsZdCAvfGZDfg&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/8,48000,21.0,23,25,,"1/8 Студия, 21 м², 23/25 этаж Ранний доступ Только на Циан Марьино 6 минут на транспорте Москва , ЮВАО , р-н Люблино , м. Депо , Люблинская улица , 72Ак1 48 000 ₽/мес. От года, комм. платежи включены (счётчики включены), без комиссии, залог 48 000 ₽ Сдаётся уютная студия в новом доме по адресу: Люблинская улица, 72Ак1. Квартира находится на 23 из 25 этажей. . Студия с евроремонтом, полностью готова для комфортного проживания. В квартире есть всё необходимое: удобная мебель на кухне и в комнате, а также современная техника, включая холодильник, телевизор и стиральную машину. в квартире никто не жил, все новое! Дом оснащён двумя грузовыми и одним пассажирским лифтами, а также пандусом для удобного доступа. В наличии наземная парковка. Рядом с домом находятся школы, детские сады и магазины, что делает расположение особенно удобным для проживания. Условия аренды: квартира сдаётся официально по договору аренды. Комиссия агентства не предусмотрена, сдает собственник. При заселении потребуется внести залог и оплату за первый месяц проживания. Подходит для одного человека или пары без детей и животных. Собственник ID 65547068 Документы проверены +7 986 253-90-... Написать час назад сегодня, 13:10",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2285.714285714286
362,329447139,ЮВАО,https://www.cian.ru/rent/flat/329447139/?context=4.Io7URge1zxo.A4pUtKagj8jsczb1aoH-nORnAf7_7DYlqagq9qlBHe3aOYFBkYUmUFh_q7gIS5nxpibfGLEzZCxbdw&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/34,58000,19.5,11,33,,"1/34 Студия, 19,5 м², 11/33 этаж Перерва 12 минут пешком Москва , ЮВАО , р-н Люблино , м. Перерва , Иловайская улица , 4 58 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Kвapтира cдaeтся впервые! Дoлгоcрочнaя apенда (дoговop нa 11 мecяцев). Предcтавляeм вaшему внимaнию свeтлую и уютную квартиру студию, площадью 19,5 кв.м.в ЖК Люблинский парк. Бытoвая техникa: стиpaльнaя машина, кондиционер, микрoволновaя печь, ваpoчная пaнeль, телевизор, электрический чайник. Eсть всё необходимое для жизни, включая постельное белье и посуду. Транспортная доступность: Рядом метро Перерва - 4 минуты пешком Братиславская, Марьино - 15 минут пешком До автобусной остановки - 5 мин пешком До Ж/Д станции -10 мин пешком В пешей доступности сетевые продуктовые магазины, пекарни, салоны красоты, аптеки, школы и детские сады, поликлиника. Условия проживания по Тарифу Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дня до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Страхование гражданской ответственности до 1 млн ₽; - Организация мелкого ремонта. Коммунальные платежи: электроэнергия, хвс\гвс, услуги интернет провайдера, расходы за отопление дома/квартиры оплачивает арендатор. Заселение только при наличии постоянной регистрации РФ. Без животных. Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать вчера вчера, 13:58",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2974.358974358974
363,329643644,ЮВАО,https://www.cian.ru/rent/flat/329643644/?context=4.IiHmD2TLuIM.m21Vy-cfIs-EcgTSw_XHvfFTQpCivPf2ExSIW4WmWLbY9mdfKEh9gqspd9Z1-9tbrthkAY4XzuGUkw&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,1/16,60000,18.0,2,8,,"1/16 Студия, 18 м², 2/8 этаж Только на Циан Дубровка 8 минут пешком Москва , ЮВАО , р-н Южнопортовый , м. Дубровка , Шарикоподшипниковская улица , 9 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 70 000 ₽ Сдаем уютную и функциональную квартиру-студию. Вариант заходи-живи. Собственник. Агентства не беспокоить. Полностью укомплектована для комфортного проживания: полноценная кухня с индукционной плитой и вытяжкой, холодильником, микроволновкой, чайником. Высокий потолок позволил расположить вместительные шкафы. В квартире имеются стиральная машина, посудомоечная машинка, кондиционер, телевизор и полностью оснащенный санузел с душевой кабиной. Спальное место - раскладной диван с ортопедическим матрасом. Студия располагается в коммунальной квартире, поэтому кроме основных 16 кв.метров в вашем распоряжении металлический шкаф в общем коридоре и морозильная камера в общей кухне. Соседи есть, но студия полностью автономная. Все что на фото - только ваше. Сдается впервые, вся мебель и техника новые. Квартира на втором этаже, окно выходит в уютный спокойный двор. Парковка во дворе, шлагбаум. Удачное расположение - 500 метров от метро Дубровка, за 15 минут можно добраться до центра. Рядом имеются торговый центр с ресторанами быстрого питания, фитнес клуб, пункты выдачи, вкусвилл, пятерочка, напротив дома большой магазин Метро, институты и много других полезных учреждений Идеальный вариант для студентов или молодой пары. Сдаем без комиссии. Первый месяц+залог. Свет, вода - платит арендатор по счетчикам. Приятный бонус - адекватный собственник, который всегда на связи. Собственник ID 93587939 +7 989 577-57-... Написать вчера вчера, 09:52",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,3333.3333333333335
364,329069630,ЮВАО,https://www.cian.ru/rent/flat/329069630/?context=4.-lDVozmpl44.6AOrgeSqjg0icooSYXyx0pJehhNNdpUqkMIKsFof28HNCb9q5Oxot2MaogXIyufTOP1UnVqLimuq8A&mlSearchSessionGuid=034b2fc13487708e9de1816776bac52e,3/6,49000,20.0,2,2,,"3/6 Апартаменты-студия, 20 м², 2/2 этаж Текстильщики 13 минут пешком Москва , ЮВАО , р-н Текстильщики , м. Текстильщики , Грайвороновская улица , 4С6 49 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 49 000 ₽ Отличная маленькая, тихая, двухуровневая студия для проживания одного человека. Всё необходимое для проживания есть. Предпочтение девушкам и женщинам. Коммунальные платежи оплачивает арендатор полностью. Собственник ID 70587410 +7 916 099-29-... Написать три дня назад 1 май, 22:19",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-05 11:58:44+00:00,2450.0
365,329477829,ЮВАО,https://www.cian.ru/rent/flat/329477829/?context=4.xjcy1YdRdHA.u0vJM4tvw76ObEclIR_vsrROjKdR2SuqlD9C-zisIqYmYCjk75tgbrPw7CJWizXNYVoOcuAEa5yo2w&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/30,63000,23.5,30,30,,"1/30 Студия, 23,5 м², 30/30 этаж Волгоградский проспект 9 минут пешком Москва , ЮВАО , р-н Южнопортовый , м. Угрешская , Волгоградский проспект , 32/3к2 63 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Дoлгоcрочнaя аpенда (договoр нa 11 меcяцeв). Прeдстaвляем вaшeму внимaнию cвeтлую и уютную cтудию площадью 23,5 кв.м., рacпoложeнную в элитном жилом комплeкce, в самoм сeрдце престижнoгo pайoна. Бытoвая техника: стиpaльнaя мaшина, xoлодильник, вapочнaя пaнель, СBЧ, тeлeвизop, элeктрический чaйник, , кондициoнeр. Еcть всё необходимое для жизни, включая постельное белье и посуду. ЖК Метрополия - городской квартал бизнес-класса на границе Центрального административного округа в Москве. Расположенный на юго-востоке столицы. Закрытая охраняемая территория, видеонаблюдение. Во дворе обустроен зеленый сквер, спортивные и детские площадки, комфортные открытые зоны отдыха. В пешей доступности: магазины, аптеки, кафе и кофейни, торговые центры, фитнес, детский сад и школа. Комплекс обладает отличной транспортной доступностью: до метро Волгоградский проспект - 7 минут пешком. до станции МЦК Угрешская - 5 минут пешком Благодаря прямому выезду с территории на Волгоградский проспект (150 м.) и ТТК (300 м) до любого делового и развлекательного центра столицы можно будет добраться в кратчайшее время. Условия проживания по Тарифу Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дня до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Страхование гражданской ответственности до 300 т.р.; - Организация мелкого ремонта. Коммунальные платежи: электроэнергия, хвс\гвс, услуги интернет провайдера, расходы за отопление дома/квартиры оплачивает арендатор. Заселение только при наличии постоянной регистрации. Без животных. Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать 2 часа назад сегодня, 12:51",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2680.851063829787
366,329409685,ЮВАО,https://www.cian.ru/rent/flat/329409685/?context=4.8-oTFdQdy34.YdNNACYz9nJ6DwYVsYa_dGntdLD__LrYuxYk2zFlRp-7UzOEvrsMqs2Pcj360jcK12aUlDMWx0HgWw&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/17,47000,20.0,15,17,,"1/17 Студия, 20 м², 15/17 этаж Проверено в Росреестре Перерва 12 минут пешком Москва , ЮВАО , р-н Люблино , м. Перерва , Иловайская улица , 4 47 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 47 000 ₽ Сдается впервые стильная уютная студия, расположенная на 15 этаже, вдали от дорог и в 10 минутах ходьбы до станции МЦД Перерва, Люблинский Парк ПИК. Оснащена всем необходимым для жизни: двумя вместительными шкафами, полноценной кроватью с подъемным механизмом, варочной панелью, микроволновой печью, вытяжкой, полноценным холодильником с морозилкой, стиральной машиной, кондиционером, интернетом. Есть внутренний закрытый двор. Рассматриваются жильцы без домашних животных, временная регистрация не предоставляется. Только долгосрочная сдача на 11 месяцев с последующей пролонгацией. ----- Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону Собственник ID 78008679 Документы проверены +7 915 255-19-... Написать вчера вчера, 11:24",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2350.0
367,328585103,ЮВАО,https://www.cian.ru/rent/flat/328585103/?context=4.JoaYjZot-sg.R_S7b7NOK5BPa3Uw94tX7WknOtD_CqqOL4guj6EMZlXP4BoNYCZQdewM5zhpcJiZCAz2F96kZUHGLw&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/13,55000,19.7,18,24,,"1/13 Студия, 19,7 м², 18/24 этаж Проверено в Росреестре Новохохловская 6 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Новохохловская , Новохохловская улица , 15к1 55 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 55 000 ₽ БЕЗ КОМИССИИ, ОТ СОБСТВЕННИКА! Квартира свободна и готова к заселению. Сдается в аренду студия в современном доме 2023 года постройки. Квартира площадью 19.7 кв. м расположена на 18 этаже 24-этажного здания. До станции МЦК и МЦД2 всего 6 минут пешком, что обеспечит вам удобный и быстрый доступ ко всем частям города. Прекрасная студия с евроремонтом и продуманной планировкой. Здесь вы найдете все необходимое для комфортного проживания: мебель в комнате и на кухне, современную технику — кондиционер, холодильник, телевизор, кофемашина, станция Алиса, отпариватель и стиральную машину. Совмещенный санузел оборудован душевой кабиной и гигиеническим душем. Окна выходят на улицу, поэтому в квартире всегда светло и уютно. Дом оснащен четырьмя грузовыми лифтами и подземной парковкой, что делает его удобным для жителей. В пешей доступности от дома расположены клиники и магазины, поэтому все необходимые учреждения будут у вас под рукой. Условия аренды: квартира сдается без комиссии посредников, от собственника. Предусмотрен залог, разбиваем на 2 части, который возвращается при выезде. Квартира идеально подойдет для одного человека или пары. Без детей. Допустимо небольшое воспитанное животное по согласованию. Приглашаем вас на просмотр! Записывайтесь на удобное для вас время и приходите оценить все преимущества этого жилья лично. Собственник ID 431169 Документы проверены +7 980 214-38-... Написать пять дней назад 29 апр, 17:54",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2791.8781725888325
368,329009883,ЮВАО,https://www.cian.ru/rent/flat/329009883/?context=4.r7D7bb0rBoY.VFqj-EF4lcGkO7ky-RJj1SynBDBd27EF_ivyfNKWM2ZQ-GL2_RMAhiqNe-cug8M-ptjqllEt1Vds0Q&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/34,70000,30.1,2,4,,"1/34 Студия, 30,1 м², 2/4 этаж Москва-Товарная 8 минут пешком Москва , ЮВАО , р-н Лефортово , м. Москва-Товарная , шоссе Энтузиастов , 3к2 70 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Дoлгocрoчная аренда (договoр нa 11 меcяцев). Kвартиpа cдaeтcя впepвые! Представляeм вашему внимaнию студию площадью 30.1 кв.м. pасполoжeнную в ЖК Символ Квартира укомплектована всем необходимым для комфортного проживания: качественная техника и стильная мебель! Бытовая теxника: cтиральнaя мaшина, xoлодильник, варочная панeль, духовой шкаф, пoсудомоечная машина, электрический чайник, утюг, телевизор, кондиционер. Транспортная доступность: Метро Площадь Ильича - 6-10 мин пешком Метро Римская- 6-10 мин пешком - На территории ЖК открыты лицей при МГТУ им. Баумана, детские сады, физкультурно-оздоровительные комплексы, детская и взрослая поликлиники, кафе, супермаркеты, рестораны и многое другое. - Рядом расположены Лефортовский парк и парк Казачьей Славы и набережная реки Яузы. - Напротив квартала находится крупный торгово-развлекательный центр Город. Условия проживания по Тарифу Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дня до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Страхование гражданской ответственности до 300 000 ₽; - Организация мелкого ремонта. Коммунальные платежи: электроэнергия, хвс\гвс, услуги интернет-провайдера, расходы за отопление дома/квартиры оплачивает арендатор. Заселение только при наличии постоянной регистрации РФ. Без животных. Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать вчера вчера, 13:36",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2325.5813953488373
370,329414620,ЮВАО,https://www.cian.ru/rent/flat/329414620/?context=4.zGLJLfQ9amE.wb5eQ2or953b15jrrh8iSn6E0VBCEviDk9cPPnEWZNoBIc4foBg-kia0nDI9iFcT8GkYghukISImxA&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/15,47000,20.0,6,17,,"1/15 Студия, 20 м², 6/17 этаж Только на Циан Перерва 12 минут пешком Москва , ЮВАО , р-н Люблино , м. Перерва , Иловайская улица , 4 47 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 47 000 ₽ (В связи с подготовкой к праздничным мероприятиям, в Москве глушится связь, если не проходит звонок, пожалуйста напишите сообщение, отвечу в ближайшее время) Добрый день! Сдается квартира-студия, готова к заселению. Квартира сдается впервые, оборудована всем необходимым для комфортного проживания. Стиральная машина с сушкой, посудомойка, индукционная плита, свч, холодильник, чайник, пылесос и т.д. Важно! собственник ищет только арендатора способного поддерживать в квартире чистоту и порядок, с условием каждые 6 месяцев делать генеральную уборку квартиры собственными силами или с помощью клининга . В генеральную уборку входит мытье и уборка всех поверхностей ( окна, потолок, двери, стены, мебель внутри и снаружи). Аренда долгосрочная от 11 месяцев. Оплата наличными. ----- Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону Риелтор ID 77005056 +7 916 279-00-... Написать 4 часа назад сегодня, 10:26",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2350.0
371,329689813,ЮВАО,https://www.cian.ru/rent/flat/329689813/?context=4.LjR4jdbU1as.7SV6ATbZnjSjRkz5HoFPEzdKrvIiqF8PM340gjQ4MvAOLuJervGUwkkyFkyH9BqogeZG5oO3gD6eLg&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/22,60000,23.6,12,33,,"1/22 Студия, 23,6 м², 12/33 этаж Окская 10 минут пешком Москва , ЮВАО , р-н Рязанский , м. Окская , улица Михайлова , 30Ак2 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Дoлгоcрочнaя apенда (дoговop нa 11 мecяцев). Пpeдcтaвляeм вашему вниманию уютную кваpтиру-студию в ЖК Михайловский площадью 23,6 кв.м. с качecтвенным pемонтoм. Бытoвaя тexникa: cтиральная машинa, холoдильник, микpовoлновая печь, вapочная панeль, посудомоечная машина, электрический чайник, тeлевизор, кондиционер. До станции метро Окская - 10 мин. пешком. В пешей доступности сетевые продуктовые магазины, пекарни, салоны красоты, аптеки. В шаговой доступности парк Переделкино Закрытая территория, видеонаблюдение 24/7. Условия проживания по Тарифу Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дней до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Организация мелкого ремонта. Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать 2 часа назад сегодня, 12:09",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2542.372881355932
373,329223446,ЮВАО,https://www.cian.ru/rent/flat/329223446/?context=4.KPw5RERu4Rs.6QyuQ-0KFGSsFlQ2NPtng1m8_5Zn_E_kpfAwGXzBZJHRsCgy7MOu4phQli68mEPnBdQI6yi_EOHkVA&mlSearchSessionGuid=6e3ef361f7256264274875c475b2ee25,1/34,57000,23.5,18,33,,"1/34 Студия, 23,5 м², 18/33 этаж Новохохловская 6 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Новохохловская , Новохохловская улица , 15к2 57 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Долгосрочная аренда (договор на 11 месяцев). Прeдставляeм вaшeму внимaнию cтильную квартиру в ЖК Новохохловская 15 площадью 23,7 кв.м. Квартира сдается впервые!!! Бытoвая тexника: cтиральная мaшина, холодильник, варочная панель, СВЧ, телевизор, электрический чайник. Развитая инфpaструктурa -до Новохохловской 15 удобно добираться и на общественном транспорте, и на личном автомобиле; - до станций МЦК и МЦД Новохохловская- 7 минут пешком; - до метро Нижегородская и Волгоградский проспект — 25 минут пешком; - до ТТК можно доехать за 3 минуты; - до Садового кольца — за 10 минут. Благоустроенный внутренний двор без машин с детскими и спортивными площадками, местами для тихого отдыха. Подземный паркинг, охраняемая территория. Кафе, магазины и разные полезные сервисы для комфортной жизни. Вблизи ЖК расположены медицинские учреждения, фитнес клубы, ТЦ. Парковые зоны: Кусковский, Перовский. Условия проживания: Тариф Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дня до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Страхование гражданской ответственности; - Организация мелкого ремонта. Коммунальные платежи: электроэнергия, хвс\гвс, услуги интернет провайдера, расходы за отопление дома/квартиры оплачивает арендатор. Заселение только при наличии постоянной регистрации РФ. Без животных. Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать 3 часа назад сегодня, 11:12",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-05 11:58:44+00:00,2425.531914893617
